order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP44721601,03-04-2025,789721,25891502,238,04-04-2025,04-04-2025,226,0,1,0
FAP45721601,03-04-2025,789721,25891502,230,05-04-2025,05-04-2025,230,1,1,1
FAP46403601,03-04-2025,789403,25891502,176,06-04-2025,06-04-2025,176,1,1,1
FAP46501502,03-04-2025,789501,25891502,139,06-04-2025,06-04-2025,139,1,1,1
FAP44522502,03-04-2025,789522,25891502,243,04-04-2025,05-04-2025,243,1,0,0
FAP45421502,03-04-2025,789421,25891502,156,05-04-2025,06-04-2025,125,0,0,0
FAP46520403,03-04-2025,789520,25891403,313,06-04-2025,08-04-2025,282,0,0,0
FAP46621403,03-04-2025,789621,25891403,431,06-04-2025,06-04-2025,345,0,1,0
FAP44402501,03-04-2025,789402,25891403,314,04-04-2025,04-04-2025,314,1,1,1
FAP46422403,03-04-2025,789422,25891403,283,06-04-2025,08-04-2025,283,1,0,0
FAP45903602,03-04-2025,789903,25891403,351,05-04-2025,05-04-2025,316,0,1,0
FAP46903403,03-04-2025,789903,25891403,234,06-04-2025,06-04-2025,222,0,1,0
FAP46201601,03-04-2025,789201,25891403,419,06-04-2025,06-04-2025,419,1,1,1
FAP45603403,03-04-2025,789603,25891403,216,05-04-2025,05-04-2025,216,1,1,1
FAP44102501,03-04-2025,789102,25891403,228,04-04-2025,04-04-2025,228,1,1,1
FAP45303602,03-04-2025,789303,25891403,221,05-04-2025,05-04-2025,221,1,1,1
FAP46303602,03-04-2025,789303,25891403,280,06-04-2025,06-04-2025,280,1,1,1
FAP45121403,03-04-2025,789121,25891403,380,05-04-2025,05-04-2025,380,1,1,1
FAP46121503,03-04-2025,789121,25891403,294,06-04-2025,08-04-2025,294,1,0,0
FAP45301501,03-04-2025,789301,25891403,276,05-04-2025,05-04-2025,276,1,1,1
FAP46301503,03-04-2025,789301,25891403,465,06-04-2025,06-04-2025,465,1,1,1
FAP44103603,03-04-2025,789103,25891403,313,04-04-2025,03-04-2025,250,0,1,0
FAP45401403,03-04-2025,789401,25891403,362,05-04-2025,05-04-2025,362,1,1,1
FAP46401403,03-04-2025,789401,25891403,460,06-04-2025,05-04-2025,460,1,1,1
FAP45220403,03-04-2025,789220,25891403,346,05-04-2025,05-04-2025,346,1,1,1
FAP46121503,03-04-2025,789121,25891503,142,06-04-2025,08-04-2025,128,0,0,0
FAP45403503,03-04-2025,789403,25891503,169,05-04-2025,06-04-2025,169,1,0,0
FAP44521503,03-04-2025,789521,25891503,211,04-04-2025,06-04-2025,211,1,0,0
FAP45521503,03-04-2025,789521,25891503,202,05-04-2025,08-04-2025,202,1,0,0
FAP44321503,03-04-2025,789321,25891503,138,04-04-2025,04-04-2025,131,0,1,0
FAP46321503,03-04-2025,789321,25891503,112,06-04-2025,06-04-2025,112,1,1,1
FAP45221503,03-04-2025,789221,25891503,199,05-04-2025,06-04-2025,189,0,0,0
FAP45103603,03-04-2025,789103,25891503,143,05-04-2025,05-04-2025,143,1,1,1
FAP45201503,03-04-2025,789201,25891503,155,05-04-2025,05-04-2025,155,1,1,1
FAP45501503,03-04-2025,789501,25891503,199,05-04-2025,05-04-2025,199,1,1,1
FAP45721601,03-04-2025,789721,25891503,239,05-04-2025,05-04-2025,239,1,1,1
FAP45520503,03-04-2025,789520,25891503,242,05-04-2025,08-04-2025,230,0,0,0
FAP46301503,03-04-2025,789301,25891503,190,06-04-2025,06-04-2025,171,0,1,0
FAP45522503,03-04-2025,789522,25891503,135,05-04-2025,05-04-2025,135,1,1,1
FAP46522503,03-04-2025,789522,25891503,176,06-04-2025,07-04-2025,176,1,0,0
FAP46402503,03-04-2025,789402,25891503,134,06-04-2025,06-04-2025,121,0,1,0
FAP44122503,03-04-2025,789122,25891503,174,04-04-2025,03-04-2025,139,0,1,0
FAP46601603,03-04-2025,789601,25891503,111,06-04-2025,06-04-2025,100,0,1,0
FAP45702603,03-04-2025,789702,25891503,197,05-04-2025,05-04-2025,187,0,1,0
FAP45421502,03-04-2025,789421,25891103,331,05-04-2025,06-04-2025,331,1,0,0
FAP46903403,03-04-2025,789903,25891103,366,06-04-2025,06-04-2025,366,1,1,1
FAP45201103,03-04-2025,789201,25891103,462,05-04-2025,06-04-2025,370,0,0,0
FAP45320602,03-04-2025,789320,25891103,413,05-04-2025,05-04-2025,413,1,1,1
FAP45501503,03-04-2025,789501,25891103,419,05-04-2025,05-04-2025,419,1,1,1
FAP46402503,03-04-2025,789402,25891103,310,06-04-2025,06-04-2025,310,1,1,1
FAP44720103,03-04-2025,789720,25891103,395,04-04-2025,04-04-2025,375,0,1,0
FAP45503202,03-04-2025,789503,25891103,423,05-04-2025,05-04-2025,423,1,1,1
FAP44122302,03-04-2025,789122,25891103,334,04-04-2025,07-04-2025,301,0,0,0
FAP45101502,03-04-2025,789101,25891103,385,05-04-2025,05-04-2025,385,1,1,1
FAP46101103,03-04-2025,789101,25891103,400,06-04-2025,07-04-2025,400,1,0,0
FAP46401501,03-04-2025,789401,25891103,316,06-04-2025,06-04-2025,316,1,1,1
FAP44103601,03-04-2025,789103,25891103,442,04-04-2025,04-04-2025,420,0,1,0
FAP46420103,03-04-2025,789420,25891103,363,06-04-2025,08-04-2025,363,1,0,0
FAP46321503,03-04-2025,789321,25891103,438,06-04-2025,06-04-2025,438,1,1,1
FAP44422103,03-04-2025,789422,25891103,477,04-04-2025,06-04-2025,477,1,0,0
FAP45422203,03-04-2025,789422,25891103,437,05-04-2025,06-04-2025,437,1,0,0
FAP46422103,03-04-2025,789422,25891103,383,06-04-2025,06-04-2025,306,0,1,0
FAP44522601,03-04-2025,789522,25891601,105,04-04-2025,06-04-2025,105,1,0,0
FAP44601601,03-04-2025,789601,25891601,105,04-04-2025,04-04-2025,100,0,1,0
FAP46601601,03-04-2025,789601,25891601,92,06-04-2025,09-04-2025,74,0,0,0
FAP44202601,03-04-2025,789202,25891601,52,04-04-2025,04-04-2025,52,1,1,1
FAP46202601,03-04-2025,789202,25891601,141,06-04-2025,06-04-2025,141,1,1,1
FAP44702601,03-04-2025,789702,25891601,116,04-04-2025,04-04-2025,110,0,1,0
FAP45702603,03-04-2025,789702,25891601,165,05-04-2025,05-04-2025,165,1,1,1
FAP45520601,03-04-2025,789520,25891601,174,05-04-2025,07-04-2025,174,1,0,0
FAP46520601,03-04-2025,789520,25891601,131,06-04-2025,07-04-2025,131,1,0,0
FAP46403601,03-04-2025,789403,25891601,52,06-04-2025,06-04-2025,52,1,1,1
FAP44103601,03-04-2025,789103,25891601,177,04-04-2025,04-04-2025,168,0,1,0
FAP46201601,03-04-2025,789201,25891601,159,06-04-2025,06-04-2025,143,0,1,0
FAP44622601,03-04-2025,789622,25891601,140,04-04-2025,04-04-2025,140,1,1,1
FAP44721601,03-04-2025,789721,25891601,173,04-04-2025,04-04-2025,156,0,1,0
FAP45721601,03-04-2025,789721,25891601,114,05-04-2025,05-04-2025,108,0,1,0
FAP46721601,03-04-2025,789721,25891601,197,06-04-2025,07-04-2025,197,1,0,0
FAP44101602,03-04-2025,789101,25891601,133,04-04-2025,04-04-2025,133,1,1,1
FAP44320601,03-04-2025,789320,25891601,197,04-04-2025,04-04-2025,197,1,1,1
FAP44603601,03-04-2025,789603,25891601,166,04-04-2025,05-04-2025,166,1,0,0
FAP44421601,03-04-2025,789421,25891601,178,04-04-2025,06-04-2025,178,1,0,0
FAP45421601,03-04-2025,789421,25891601,132,05-04-2025,05-04-2025,132,1,1,1
FAP44203603,03-04-2025,789203,25891601,60,04-04-2025,04-04-2025,60,1,1,1
FAP46203601,03-04-2025,789203,25891601,107,06-04-2025,08-04-2025,107,1,0,0
FAP44501602,03-04-2025,789501,25891601,114,04-04-2025,04-04-2025,114,1,1,1
FAP45420601,03-04-2025,789420,25891601,139,05-04-2025,04-04-2025,139,1,1,1
FAP46501402,03-04-2025,789501,25891402,235,06-04-2025,05-04-2025,235,1,1,1
FAP45420402,03-04-2025,789420,25891402,434,05-04-2025,06-04-2025,434,1,0,0
FAP45303402,03-04-2025,789303,25891402,241,05-04-2025,08-04-2025,241,1,0,0
FAP46603402,03-04-2025,789603,25891402,367,06-04-2025,08-04-2025,367,1,0,0
FAP46720402,03-04-2025,789720,25891402,319,06-04-2025,07-04-2025,319,1,0,0
FAP45703402,03-04-2025,789703,25891402,428,05-04-2025,07-04-2025,428,1,0,0
FAP44601601,03-04-2025,789601,25891402,245,04-04-2025,04-04-2025,221,0,1,0
FAP44902402,03-04-2025,789902,25891402,498,04-04-2025,04-04-2025,498,1,1,1
FAP46521402,03-04-2025,789521,25891402,243,06-04-2025,06-04-2025,243,1,1,1
FAP44321503,03-04-2025,789321,25891402,392,04-04-2025,04-04-2025,392,1,1,1
FAP44903402,03-04-2025,789903,25891402,358,04-04-2025,04-04-2025,340,0,1,0
FAP44122503,03-04-2025,789122,25891402,205,04-04-2025,03-04-2025,185,0,1,0
FAP45121403,03-04-2025,789121,25891402,438,05-04-2025,05-04-2025,438,1,1,1
FAP44303602,03-04-2025,789303,25891201,371,04-04-2025,04-04-2025,371,1,1,1
FAP45603403,03-04-2025,789603,25891201,236,05-04-2025,05-04-2025,236,1,1,1
FAP44122201,03-04-2025,789122,25891201,400,04-04-2025,04-04-2025,380,0,1,0
FAP45301501,03-04-2025,789301,25891201,344,05-04-2025,05-04-2025,344,1,1,1
FAP46420201,03-04-2025,789420,25891201,406,06-04-2025,09-04-2025,406,1,0,0
FAP46401501,03-04-2025,789401,25891201,160,06-04-2025,06-04-2025,128,0,1,0
FAP46402503,03-04-2025,789402,25891201,133,06-04-2025,06-04-2025,120,0,1,0
FAP46202201,03-04-2025,789202,25891201,306,06-04-2025,08-04-2025,306,1,0,0
FAP44102501,03-04-2025,789102,25891201,103,04-04-2025,04-04-2025,103,1,1,1
FAP45902201,03-04-2025,789902,25891201,470,05-04-2025,05-04-2025,470,1,1,1
FAP45503202,03-04-2025,789503,25891201,483,05-04-2025,05-04-2025,483,1,1,1
FAP44903402,03-04-2025,789903,25891201,220,04-04-2025,04-04-2025,209,0,1,0
FAP45720201,03-04-2025,789720,25891201,171,05-04-2025,06-04-2025,154,0,0,0
FAP46720203,03-04-2025,789720,25891201,362,06-04-2025,06-04-2025,362,1,1,1
FAP45201503,03-04-2025,789201,25891201,428,05-04-2025,05-04-2025,428,1,1,1
FAP44101602,03-04-2025,789101,25891201,174,04-04-2025,04-04-2025,174,1,1,1
FAP44703603,03-04-2025,789703,25891501,195,04-04-2025,04-04-2025,195,1,1,1
FAP45501501,03-04-2025,789501,25891501,220,05-04-2025,08-04-2025,220,1,0,0
FAP46721501,03-04-2025,789721,25891501,250,06-04-2025,06-04-2025,250,1,1,1
FAP46321503,03-04-2025,789321,25891501,217,06-04-2025,06-04-2025,217,1,1,1
FAP46603501,03-04-2025,789603,25891501,120,06-04-2025,06-04-2025,120,1,1,1
FAP46401501,03-04-2025,789401,25891501,242,06-04-2025,06-04-2025,242,1,1,1
FAP44420501,03-04-2025,789420,25891501,227,04-04-2025,05-04-2025,227,1,0,0
FAP46903501,03-04-2025,789903,25891501,209,06-04-2025,05-04-2025,167,0,1,0
FAP46320501,03-04-2025,789320,25891501,218,06-04-2025,06-04-2025,218,1,1,1
FAP46221501,03-04-2025,789221,25891501,246,06-04-2025,07-04-2025,246,1,0,0
FAP44303602,03-04-2025,789303,25891501,157,04-04-2025,04-04-2025,157,1,1,1
FAP44102501,03-04-2025,789102,25891501,116,04-04-2025,04-04-2025,104,0,1,0
FAP44402501,03-04-2025,789402,25891501,188,04-04-2025,04-04-2025,179,0,1,0
FAP45202501,03-04-2025,789202,25891501,113,05-04-2025,05-04-2025,102,0,1,0
FAP45622602,03-04-2025,789622,25891501,197,05-04-2025,05-04-2025,197,1,1,1
FAP44301502,03-04-2025,789301,25891501,182,04-04-2025,04-04-2025,182,1,1,1
FAP45301501,03-04-2025,789301,25891501,186,05-04-2025,05-04-2025,186,1,1,1
FAP44303602,03-04-2025,789303,25891602,169,04-04-2025,04-04-2025,169,1,1,1
FAP45303602,03-04-2025,789303,25891602,57,05-04-2025,05-04-2025,57,1,1,1
FAP46303602,03-04-2025,789303,25891602,149,06-04-2025,06-04-2025,149,1,1,1
FAP46702602,03-04-2025,789702,25891602,90,06-04-2025,06-04-2025,86,0,1,0
FAP46521602,03-04-2025,789521,25891602,156,06-04-2025,09-04-2025,156,1,0,0
FAP46420602,03-04-2025,789420,25891602,121,06-04-2025,06-04-2025,121,1,1,1
FAP45321602,03-04-2025,789321,25891602,70,05-04-2025,05-04-2025,70,1,1,1
FAP44203603,03-04-2025,789203,25891602,191,04-04-2025,04-04-2025,191,1,1,1
FAP46203602,03-04-2025,789203,25891602,115,06-04-2025,06-04-2025,115,1,1,1
FAP46221602,03-04-2025,789221,25891602,69,06-04-2025,06-04-2025,69,1,1,1
FAP45903602,03-04-2025,789903,25891602,89,05-04-2025,05-04-2025,85,0,1,0
FAP45320602,03-04-2025,789320,25891602,96,05-04-2025,05-04-2025,96,1,1,1
FAP45622602,03-04-2025,789622,25891602,132,05-04-2025,05-04-2025,119,0,1,0
FAP46220602,03-04-2025,789220,25891602,195,06-04-2025,08-04-2025,195,1,0,0
FAP44101602,03-04-2025,789101,25891602,117,04-04-2025,04-04-2025,105,0,1,0
FAP44501602,03-04-2025,789501,25891602,161,04-04-2025,04-04-2025,161,1,1,1
FAP46421602,03-04-2025,789421,25891602,71,06-04-2025,07-04-2025,57,0,0,0
FAP44122602,03-04-2025,789122,25891602,170,04-04-2025,06-04-2025,170,1,0,0
FAP44422602,03-04-2025,789422,25891602,128,04-04-2025,03-04-2025,128,1,1,1
FAP46403602,03-04-2025,789403,25891602,189,06-04-2025,07-04-2025,189,1,0,0
FAP45220403,03-04-2025,789220,25891101,432,05-04-2025,05-04-2025,432,1,1,1
FAP46201601,03-04-2025,789201,25891101,494,06-04-2025,06-04-2025,494,1,1,1
FAP44303101,03-04-2025,789303,25891101,465,04-04-2025,05-04-2025,372,0,0,0
FAP45321602,03-04-2025,789321,25891101,381,05-04-2025,05-04-2025,381,1,1,1
FAP44902101,03-04-2025,789902,25891101,397,04-04-2025,06-04-2025,377,0,0,0
FAP45902201,03-04-2025,789902,25891101,315,05-04-2025,05-04-2025,315,1,1,1
FAP45721601,03-04-2025,789721,25891101,407,05-04-2025,05-04-2025,407,1,1,1
FAP46320501,03-04-2025,789320,25891101,363,06-04-2025,06-04-2025,363,1,1,1
FAP46621403,03-04-2025,789621,25891101,347,06-04-2025,06-04-2025,347,1,1,1
FAP44202601,03-04-2025,789202,25891101,454,04-04-2025,04-04-2025,454,1,1,1
FAP45401403,03-04-2025,789401,25891101,434,05-04-2025,05-04-2025,434,1,1,1
FAP46401501,03-04-2025,789401,25891101,459,06-04-2025,06-04-2025,436,0,1,0
FAP45503101,03-04-2025,789503,25891101,476,05-04-2025,08-04-2025,452,0,0,0
FAP46301503,03-04-2025,789301,25891101,342,06-04-2025,06-04-2025,325,0,1,0
FAP46622102,03-04-2025,789622,25891101,463,06-04-2025,06-04-2025,463,1,1,1
FAP44520302,03-04-2025,789520,25891101,401,04-04-2025,06-04-2025,401,1,0,0
FAP45520101,03-04-2025,789520,25891101,397,05-04-2025,06-04-2025,397,1,0,0
FAP45422101,03-04-2025,789422,25891101,418,05-04-2025,08-04-2025,418,1,0,0
FAP45603403,03-04-2025,789603,25891401,430,05-04-2025,05-04-2025,430,1,1,1
FAP45621401,03-04-2025,789621,25891401,497,05-04-2025,05-04-2025,447,0,1,0
FAP46102401,03-04-2025,789102,25891401,366,06-04-2025,08-04-2025,366,1,0,0
FAP44202601,03-04-2025,789202,25891401,361,04-04-2025,04-04-2025,343,0,1,0
FAP46320501,03-04-2025,789320,25891401,364,06-04-2025,06-04-2025,364,1,1,1
FAP45702603,03-04-2025,789702,25891401,243,05-04-2025,05-04-2025,194,0,1,0
FAP46703401,03-04-2025,789703,25891401,450,06-04-2025,06-04-2025,450,1,1,1
FAP46721501,03-04-2025,789721,25891401,368,06-04-2025,06-04-2025,368,1,1,1
FAP46303602,03-04-2025,789303,25891401,263,06-04-2025,06-04-2025,250,0,1,0
FAP45122401,03-04-2025,789122,25891401,204,05-04-2025,06-04-2025,194,0,0,0
FAP46420602,03-04-2025,789420,25891401,413,06-04-2025,06-04-2025,413,1,1,1
FAP44101602,03-04-2025,789101,25891401,440,04-04-2025,04-04-2025,440,1,1,1
FAP46521401,03-04-2025,789521,25891401,453,06-04-2025,07-04-2025,408,0,0,0
FAP46320603,03-04-2025,789320,25891603,77,06-04-2025,08-04-2025,77,1,0,0
FAP44403603,03-04-2025,789403,25891603,100,04-04-2025,04-04-2025,95,0,1,0
FAP46902603,03-04-2025,789902,25891603,130,06-04-2025,06-04-2025,130,1,1,1
FAP44703603,03-04-2025,789703,25891603,59,04-04-2025,04-04-2025,56,0,1,0
FAP45702603,03-04-2025,789702,25891603,164,05-04-2025,05-04-2025,164,1,1,1
FAP44203603,03-04-2025,789203,25891603,107,04-04-2025,04-04-2025,102,0,1,0
FAP46601603,03-04-2025,789601,25891603,73,06-04-2025,06-04-2025,58,0,1,0
FAP44103603,03-04-2025,789103,25891603,116,04-04-2025,03-04-2025,116,1,1,1
FAP45103603,03-04-2025,789103,25891603,172,05-04-2025,05-04-2025,138,0,1,0
FAP46103603,03-04-2025,789103,25891603,153,06-04-2025,06-04-2025,153,1,1,1
FAP46122603,03-04-2025,789122,25891603,100,06-04-2025,08-04-2025,100,1,0,0
FAP45102203,03-04-2025,789102,25891202,273,05-04-2025,05-04-2025,273,1,1,1
FAP46501502,03-04-2025,789501,25891202,209,06-04-2025,06-04-2025,199,0,1,0
FAP44622601,03-04-2025,789622,25891202,355,04-04-2025,04-04-2025,355,1,1,1
FAP44122602,03-04-2025,789122,25891202,202,04-04-2025,06-04-2025,202,1,0,0
FAP45122202,03-04-2025,789122,25891202,275,05-04-2025,08-04-2025,275,1,0,0
FAP46122202,03-04-2025,789122,25891202,275,06-04-2025,05-04-2025,261,0,1,0
FAP46902603,03-04-2025,789902,25891202,150,06-04-2025,06-04-2025,150,1,1,1
FAP44320202,03-04-2025,789320,25891202,496,04-04-2025,06-04-2025,496,1,0,0
FAP44420202,03-04-2025,789420,25891202,432,04-04-2025,03-04-2025,389,0,1,0
FAP45903602,03-04-2025,789903,25891202,217,05-04-2025,05-04-2025,206,0,1,0
FAP46903403,03-04-2025,789903,25891202,480,06-04-2025,06-04-2025,432,0,1,0
FAP46403601,03-04-2025,789403,25891202,189,06-04-2025,06-04-2025,189,1,1,1
FAP45301202,03-04-2025,789301,25891202,363,05-04-2025,06-04-2025,363,1,0,0
FAP46103603,03-04-2025,789103,25891202,284,06-04-2025,06-04-2025,284,1,1,1
FAP46401501,03-04-2025,789401,25891202,207,06-04-2025,06-04-2025,207,1,1,1
FAP44503302,03-04-2025,789503,25891202,392,04-04-2025,04-04-2025,392,1,1,1
FAP45503202,03-04-2025,789503,25891202,246,05-04-2025,05-04-2025,246,1,1,1
FAP46603501,03-04-2025,789603,25891202,154,06-04-2025,06-04-2025,154,1,1,1
FAP46220202,03-04-2025,789220,25891202,297,06-04-2025,07-04-2025,267,0,0,0
FAP44521303,03-04-2025,789521,25891202,312,04-04-2025,05-04-2025,281,0,0,0
FAP44621303,03-04-2025,789621,25891202,288,04-04-2025,04-04-2025,288,1,1,1
FAP46621403,03-04-2025,789621,25891202,222,06-04-2025,06-04-2025,222,1,1,1
FAP45321602,03-04-2025,789321,25891202,184,05-04-2025,05-04-2025,175,0,1,0
FAP45203302,03-04-2025,789203,25891202,116,05-04-2025,05-04-2025,93,0,1,0
FAP44203603,03-04-2025,789203,25891303,34,04-04-2025,04-04-2025,31,0,1,0
FAP46103603,03-04-2025,789103,25891303,75,06-04-2025,06-04-2025,67,0,1,0
FAP44201303,03-04-2025,789201,25891303,84,04-04-2025,04-04-2025,84,1,1,1
FAP44102303,03-04-2025,789102,25891303,90,04-04-2025,03-04-2025,90,1,1,1
FAP46303602,03-04-2025,789303,25891303,89,06-04-2025,06-04-2025,85,0,1,0
FAP45122303,03-04-2025,789122,25891303,72,05-04-2025,07-04-2025,68,0,0,0
FAP46520403,03-04-2025,789520,25891303,93,06-04-2025,08-04-2025,88,0,0,0
FAP44501602,03-04-2025,789501,25891303,30,04-04-2025,04-04-2025,27,0,1,0
FAP45702303,03-04-2025,789702,25891303,88,05-04-2025,07-04-2025,70,0,0,0
FAP46902603,03-04-2025,789902,25891303,25,06-04-2025,06-04-2025,20,0,1,0
FAP46121303,03-04-2025,789121,25891303,35,06-04-2025,07-04-2025,35,1,0,0
FAP44101303,03-04-2025,789101,25891303,71,04-04-2025,05-04-2025,71,1,0,0
FAP46402503,03-04-2025,789402,25891303,49,06-04-2025,06-04-2025,49,1,1,1
FAP44621303,03-04-2025,789621,25891303,91,04-04-2025,04-04-2025,86,0,1,0
FAP46621303,03-04-2025,789621,25891303,99,06-04-2025,07-04-2025,99,1,0,0
FAP44521303,03-04-2025,789521,25891303,27,04-04-2025,05-04-2025,24,0,0,0
FAP45221502,04-04-2025,789221,25891402,434,05-04-2025,05-04-2025,434,1,1,1
FAP47603203,04-04-2025,789603,25891203,394,07-04-2025,08-04-2025,394,1,0,0
FAP46101402,04-04-2025,789101,25891203,234,06-04-2025,06-04-2025,234,1,1,1
FAP46401203,04-04-2025,789401,25891203,162,06-04-2025,06-04-2025,162,1,1,1
FAP45420203,04-04-2025,789420,25891203,426,05-04-2025,07-04-2025,383,0,0,0
FAP45403602,04-04-2025,789403,25891203,133,05-04-2025,05-04-2025,133,1,1,1
FAP45301503,04-04-2025,789301,25891203,166,05-04-2025,05-04-2025,166,1,1,1
FAP45202602,04-04-2025,789202,25891203,381,05-04-2025,05-04-2025,305,0,1,0
FAP45121203,04-04-2025,789121,25891203,261,05-04-2025,06-04-2025,261,1,0,0
FAP47221302,04-04-2025,789221,25891203,383,07-04-2025,07-04-2025,345,0,1,0
FAP46201603,04-04-2025,789201,25891203,201,06-04-2025,06-04-2025,161,0,1,0
FAP45601203,04-04-2025,789601,25891203,136,05-04-2025,06-04-2025,109,0,0,0
FAP45702203,04-04-2025,789702,25891203,489,05-04-2025,05-04-2025,489,1,1,1
FAP46520203,04-04-2025,789520,25891203,354,06-04-2025,08-04-2025,354,1,0,0
FAP45702302,04-04-2025,789702,25891302,85,05-04-2025,08-04-2025,68,0,0,0
FAP45320302,04-04-2025,789320,25891302,95,05-04-2025,05-04-2025,95,1,1,1
FAP45221502,04-04-2025,789221,25891302,91,05-04-2025,05-04-2025,91,1,1,1
FAP47221302,04-04-2025,789221,25891302,94,07-04-2025,07-04-2025,94,1,1,1
FAP45520302,04-04-2025,789520,25891302,50,05-04-2025,08-04-2025,40,0,0,0
FAP47421302,04-04-2025,789421,25891302,27,07-04-2025,06-04-2025,26,0,1,0
FAP46420402,04-04-2025,789420,25891302,100,06-04-2025,09-04-2025,100,1,0,0
FAP45403602,04-04-2025,789403,25891302,76,05-04-2025,05-04-2025,76,1,1,1
FAP47201602,04-04-2025,789201,25891302,40,07-04-2025,07-04-2025,40,1,1,1
FAP47122302,04-04-2025,789122,25891302,25,07-04-2025,06-04-2025,25,1,1,1
FAP45121302,04-04-2025,789121,25891302,40,05-04-2025,04-04-2025,40,1,1,1
FAP47121402,04-04-2025,789121,25891302,88,07-04-2025,10-04-2025,79,0,0,0
FAP45503603,04-04-2025,789503,25891302,55,05-04-2025,05-04-2025,55,1,1,1
FAP47402302,04-04-2025,789402,25891302,98,07-04-2025,09-04-2025,78,0,0,0
FAP46422302,04-04-2025,789422,25891302,66,06-04-2025,07-04-2025,63,0,0,0
FAP47301601,04-04-2025,789301,25891302,27,07-04-2025,07-04-2025,27,1,1,1
FAP45721401,04-04-2025,789721,25891301,76,05-04-2025,05-04-2025,72,0,1,0
FAP47703301,04-04-2025,789703,25891301,58,07-04-2025,07-04-2025,58,1,1,1
FAP47320301,04-04-2025,789320,25891301,71,07-04-2025,07-04-2025,71,1,1,1
FAP46122301,04-04-2025,789122,25891301,54,06-04-2025,08-04-2025,43,0,0,0
FAP46101402,04-04-2025,789101,25891301,27,06-04-2025,06-04-2025,27,1,1,1
FAP45720502,04-04-2025,789720,25891301,73,05-04-2025,05-04-2025,66,0,1,0
FAP45203403,04-04-2025,789203,25891301,29,05-04-2025,05-04-2025,29,1,1,1
FAP46203501,04-04-2025,789203,25891301,49,06-04-2025,06-04-2025,44,0,1,0
FAP47501501,04-04-2025,789501,25891301,43,07-04-2025,07-04-2025,39,0,1,0
FAP45521301,04-04-2025,789521,25891301,100,05-04-2025,07-04-2025,100,1,0,0
FAP46521301,04-04-2025,789521,25891301,64,06-04-2025,07-04-2025,64,1,0,0
FAP45221502,04-04-2025,789221,25891301,41,05-04-2025,05-04-2025,41,1,1,1
FAP47221302,04-04-2025,789221,25891301,31,07-04-2025,07-04-2025,31,1,1,1
FAP45522301,04-04-2025,789522,25891301,60,05-04-2025,07-04-2025,60,1,0,0
FAP47903602,04-04-2025,789903,25891301,26,07-04-2025,07-04-2025,21,0,1,0
FAP45520301,04-04-2025,789520,25891301,100,05-04-2025,07-04-2025,90,0,0,0
FAP47301301,04-04-2025,789301,25891301,40,07-04-2025,09-04-2025,40,1,0,0
FAP47622601,04-04-2025,789622,25891301,91,07-04-2025,07-04-2025,91,1,1,1
FAP46902301,04-04-2025,789902,25891301,26,06-04-2025,07-04-2025,23,0,0,0
FAP47401301,04-04-2025,789401,25891301,34,07-04-2025,07-04-2025,34,1,1,1
FAP47603502,04-04-2025,789603,25891301,80,07-04-2025,07-04-2025,76,0,1,0
FAP45303102,04-04-2025,789303,25891102,464,05-04-2025,08-04-2025,464,1,0,0
FAP46402501,04-04-2025,789402,25891102,375,06-04-2025,06-04-2025,375,1,1,1
FAP46720102,04-04-2025,789720,25891102,305,06-04-2025,06-04-2025,305,1,1,1
FAP47321102,04-04-2025,789321,25891102,343,07-04-2025,07-04-2025,343,1,1,1
FAP45103401,04-04-2025,789103,25891102,304,05-04-2025,05-04-2025,243,0,1,0
FAP45702203,04-04-2025,789702,25891102,354,05-04-2025,05-04-2025,354,1,1,1
FAP46702601,04-04-2025,789702,25891102,451,06-04-2025,06-04-2025,451,1,1,1
FAP47702403,04-04-2025,789702,25891102,369,07-04-2025,07-04-2025,332,0,1,0
FAP46101102,04-04-2025,789101,25891102,358,06-04-2025,05-04-2025,322,0,1,0
FAP47201602,04-04-2025,789201,25891102,418,07-04-2025,07-04-2025,418,1,1,1
FAP47621603,04-04-2025,789621,25891102,392,07-04-2025,07-04-2025,392,1,1,1
FAP45122502,04-04-2025,789122,25891502,102,05-04-2025,08-04-2025,92,0,0,0
FAP47122502,04-04-2025,789122,25891502,103,07-04-2025,08-04-2025,82,0,0,0
FAP45301503,04-04-2025,789301,25891502,167,05-04-2025,05-04-2025,167,1,1,1
FAP45220601,04-04-2025,789220,25891502,114,05-04-2025,05-04-2025,114,1,1,1
FAP47220502,04-04-2025,789220,25891502,216,07-04-2025,07-04-2025,216,1,1,1
FAP47202603,04-04-2025,789202,25891502,245,07-04-2025,07-04-2025,221,0,1,0
FAP46621502,04-04-2025,789621,25891502,130,06-04-2025,06-04-2025,130,1,1,1
FAP47603502,04-04-2025,789603,25891502,231,07-04-2025,07-04-2025,231,1,1,1
FAP45720502,04-04-2025,789720,25891502,204,05-04-2025,05-04-2025,204,1,1,1
FAP45401502,04-04-2025,789401,25891502,238,05-04-2025,05-04-2025,238,1,1,1
FAP46702601,04-04-2025,789702,25891502,160,06-04-2025,06-04-2025,128,0,1,0
FAP47303502,04-04-2025,789303,25891502,250,07-04-2025,07-04-2025,250,1,1,1
